#----------------------------------------------------------------------------------------------
  81                              |int: no_model_lines;
#----------------------------------------------------------------------------------------------
#    no  depth[km]   rho[g/cm^3]    lama[GPa]      muM[GPa]      muK[GPa] etaM[Pa*s] etaK[Pa*s]
#----------------------------------------------------------------------------------------------
    64   1671.0000      4.950730    309.100000    227.300000    227.300000  0.10E+20  0.10E+20
    65   1671.0000      4.950730    309.100000    227.300000    227.300000  0.10E+20  0.10E+20
    66   1771.0000      5.002990    321.200000    233.100000    233.100000  0.10E+20  0.10E+20
    67   1771.0000      5.002990    321.200000    233.100000    233.100000  0.10E+20  0.10E+20
    68   1871.0000      5.054690    333.300000    238.800000    238.800000  0.10E+20  0.10E+20
    69   1871.0000      5.054690    333.300000    238.800000    238.800000  0.10E+20  0.10E+20
    70   1971.0000      5.105900    345.500000    244.500000    244.500000  0.10E+20  0.10E+20
    71   1971.0000      5.105900    345.500000    244.500000    244.500000  0.10E+20  0.10E+20
    72   2071.0000      5.156690    357.800000    250.200000    250.200000  0.10E+20  0.10E+20
    73   2071.0000      5.156690    357.800000    250.200000    250.200000  0.10E+20  0.10E+20
    74   2171.0000      5.207130    370.300000    255.900000    255.900000  0.10E+20  0.10E+20
    75   2171.0000      5.207130    370.300000    255.900000    255.900000  0.10E+20  0.10E+20
    76   2271.0000      5.257290    383.000000    261.700000    261.700000  0.10E+20  0.10E+20
    77   2271.0000      5.257290    383.000000    261.700000    261.700000  0.10E+20  0.10E+20
    78   2371.0000      5.307240    396.100000    267.500000    267.500000  0.10E+20  0.10E+20
    79   2371.0000      5.307240    396.100000    267.500000    267.500000  0.10E+20  0.10E+20
    80   2471.0000      5.357060    409.400000    273.400000    273.400000  0.10E+20  0.10E+20
    81   2471.0000      5.357060    409.400000    273.400000    273.400000  0.10E+20  0.10E+20
    82   2571.0000      5.406810    423.200000    279.400000    279.400000  0.10E+20  0.10E+20
    83   2571.0000      5.406810    423.200000    279.400000    279.400000  0.10E+20  0.10E+20
    84   2671.0000      5.456570    437.600000    285.500000    285.500000  0.10E+20  0.10E+20
